path,tag
data_imp/indigo_audio_new/84a2f76d-f947-4024-85ec-20cc7236154a.wav,"[{'type': 'NON-SPEECH', 'time-range': [0.76, 1.3]}, {'type': 'NON-SPEECH', 'time-range': [4.7, 6.0200000000000005]}, {'type': 'NON-SPEECH', 'time-range': [8.28, 9.24]}, {'type': 'SPEECH', 'time-range': [9.14, 10.16]}]"
data_imp/indigo_audio_new/59a62cfa-97f9-4c0a-8c2c-3077e4d438cf.wav,"[{'type': 'SPEECH', 'time-range': [0.8, 1.32]}, {'type': 'SPEECH', 'time-range': [5.42, 5.88]}]"
data_imp/indigo_audio_new/ea81b05a-92b9-4425-b12a-cc9ddf9e4a97.wav,"[{'type': 'SPEECH', 'time-range': [0.84, 1.32]}, {'type': 'NON-SPEECH', 'time-range': [4.94, 5.34]}, {'type': 'SPEECH', 'time-range': [5.64, 7.56]}, {'type': 'NON-SPEECH', 'time-range': [8.24, 12.06]}, {'type': 'SPEECH', 'time-range': [9.56, 10.88]}, {'type': 'SPEECH', 'time-range': [10.98, 12.06]}]"
data_imp/indigo_audio_new/e5a00abd-85e3-4995-9311-f8250aa3460b.wav,"[{'type': 'SPEECH', 'time-range': [0.84, 2.16]}, {'type': 'SPEECH', 'time-range': [2.46, 3.98]}, {'type': 'SPEECH', 'time-range': [4.38, 6.24]}, {'type': 'SPEECH', 'time-range': [6.32, 7.2]}, {'type': 'NON-SPEECH', 'time-range': [6.38, 7.1000000000000005]}, {'type': 'NON-SPEECH', 'time-range': [8.18, 9.6]}, {'type': 'SPEECH', 'time-range': [8.24, 9.66]}, {'type': 'NON-SPEECH', 'time-range': [11.12, 11.62]}, {'type': 'SPEECH', 'time-range': [11.2, 11.58]}, {'type': 'NON-SPEECH', 'time-range': [12.6, 13.8]}, {'type': 'SPEECH', 'time-range': [12.66, 13.84]}]"
data_imp/indigo_audio_new/649c560b-9946-404e-a42f-e0b39ab62a94.wav,"[{'type': 'NON-SPEECH', 'time-range': [0.84, 1.26]}, {'type': 'SPEECH', 'time-range': [1.26, 1.66]}, {'type': 'SPEECH', 'time-range': [4.74, 5.7]}, {'type': 'SPEECH', 'time-range': [7.44, 11.32]}, {'type': 'NON-SPEECH', 'time-range': [8.86, 10.06]}, {'type': 'NON-SPEECH', 'time-range': [10.2, 11.28]}, {'type': 'NON-SPEECH', 'time-range': [11.5, 14.66]}, {'type': 'SPEECH', 'time-range': [11.54, 14.74]}]"
data_imp/indigo_audio_new/10079bd0-5feb-498a-b79f-5e7ddd9342dc.wav,"[{'type': 'NON-SPEECH', 'time-range': [0.84, 1.24]}, {'type': 'NON-SPEECH', 'time-range': [5.34, 5.72]}, {'type': 'NON-SPEECH', 'time-range': [6.68, 7.0]}, {'type': 'NON-SPEECH', 'time-range': [9.66, 10.3]}, {'type': 'NON-SPEECH', 'time-range': [12.28, 13.0]}, {'type': 'NON-SPEECH', 'time-range': [13.74, 14.14]}, {'type': 'SPEECH', 'time-range': [14.6, 15.64]}, {'type': 'SPEECH', 'time-range': [18.16, 18.44]}, {'type': 'SPEECH', 'time-range': [21.42, 22.42]}, {'type': 'SPEECH', 'time-range': [25.34, 25.88]}, {'type': 'SPEECH', 'time-range': [30.42, 30.78]}, {'type': 'SPEECH', 'time-range': [31.3, 32.9]}]"
data_imp/indigo_audio_new/a7be98ad-f4d0-45dd-b5e6-113c0dc53508.wav,"[{'type': 'SPEECH', 'time-range': [0.92, 1.64]}, {'type': 'NON-SPEECH', 'time-range': [5.38, 6.36]}, {'type': 'NON-SPEECH', 'time-range': [7.2, 10.1]}, {'type': 'SPEECH', 'time-range': [7.62, 10.2]}, {'type': 'SPEECH', 'time-range': [10.7, 14.86]}, {'type': 'SPEECH', 'time-range': [15.04, 15.3]}, {'type': 'SPEECH', 'time-range': [15.62, 15.96]}, {'type': 'SPEECH', 'time-range': [16.94, 17.12]}]"
data_imp/indigo_audio_new/c0b4d71f-4885-46d8-a1e4-7c23d022564c.wav,"[{'type': 'SPEECH', 'time-range': [0.94, 1.24]}, {'type': 'SPEECH', 'time-range': [8.66, 8.92]}, {'type': 'NON-SPEECH', 'time-range': [16.3, 17.28]}, {'type': 'SPEECH', 'time-range': [26.6, 27.18]}, {'type': 'SPEECH', 'time-range': [30.02, 30.58]}, {'type': 'SPEECH', 'time-range': [35.06, 35.76]}, {'type': 'SPEECH', 'time-range': [37.06, 38.08]}]"
data_imp/indigo_audio_new/96d83de2-750a-4ee2-beb3-53d53fc093c8.wav,"[{'type': 'NON-SPEECH', 'time-range': [1.02, 1.5]}, {'type': 'NON-SPEECH', 'time-range': [1.74, 2.14]}, {'type': 'NON-SPEECH', 'time-range': [5.94, 7.54]}, {'type': 'SPEECH', 'time-range': [6.9, 7.38]}, {'type': 'NON-SPEECH', 'time-range': [9.1, 12.28]}]"
data_imp/indigo_audio_new/50c1cb9a-888e-4f66-98de-95a2d603a45a.wav,"[{'type': 'SPEECH', 'time-range': [1.08, 1.8]}, {'type': 'NON-SPEECH', 'time-range': [2.68, 4.0200000000000005]}, {'type': 'NON-SPEECH', 'time-range': [4.0600000000000005, 4.68]}, {'type': 'NON-SPEECH', 'time-range': [4.88, 6.26]}, {'type': 'NON-SPEECH', 'time-range': [10.52, 11.06]}, {'type': 'NON-SPEECH', 'time-range': [13.32, 14.68]}, {'type': 'NON-SPEECH', 'time-range': [17.96, 21.26]}, {'type': 'NON-SPEECH', 'time-range': [25.32, 26.06]}, {'type': 'NON-SPEECH', 'time-range': [26.72, 28.16]}, {'type': 'NON-SPEECH', 'time-range': [28.34, 31.24]}, {'type': 'NON-SPEECH', 'time-range': [31.6, 33.8]}, {'type': 'SPEECH', 'time-range': [33.74, 34.26]}, {'type': 'NON-SPEECH', 'time-range': [34.7, 35.08]}, {'type': 'NON-SPEECH', 'time-range': [35.480000000000004, 38.06]}]"
data_imp/indigo_audio_new/72076fe9-3e78-4fd7-ba83-8d4717b66d8d.wav,"[{'type': 'NON-SPEECH', 'time-range': [1.14, 5.66]}, {'type': 'SPEECH', 'time-range': [1.16, 5.64]}, {'type': 'NON-SPEECH', 'time-range': [6.36, 12.58]}, {'type': 'SPEECH', 'time-range': [6.38, 15.08]}, {'type': 'NON-SPEECH', 'time-range': [12.62, 15.06]}, {'type': 'NON-SPEECH', 'time-range': [15.66, 17.76]}, {'type': 'SPEECH', 'time-range': [15.66, 19.28]}]"
data_imp/indigo_audio_new/648e5413-c86a-455f-b1db-a4adfc707638.wav,"[{'type': 'NON-SPEECH', 'time-range': [1.16, 1.84]}, {'type': 'NON-SPEECH', 'time-range': [2.36, 4.84]}, {'type': 'NON-SPEECH', 'time-range': [5.0, 6.3]}, {'type': 'NON-SPEECH', 'time-range': [6.94, 7.72]}, {'type': 'NON-SPEECH', 'time-range': [8.06, 8.52]}, {'type': 'NON-SPEECH', 'time-range': [9.78, 10.54]}, {'type': 'NON-SPEECH', 'time-range': [11.76, 13.28]}, {'type': 'NON-SPEECH', 'time-range': [14.38, 14.82]}, {'type': 'NON-SPEECH', 'time-range': [15.36, 15.72]}, {'type': 'NON-SPEECH', 'time-range': [16.36, 16.78]}, {'type': 'NON-SPEECH', 'time-range': [19.1, 19.58]}, {'type': 'NON-SPEECH', 'time-range': [19.66, 20.06]}, {'type': 'NON-SPEECH', 'time-range': [20.44, 22.08]}, {'type': 'NON-SPEECH', 'time-range': [23.82, 24.2]}, {'type': 'NON-SPEECH', 'time-range': [25.08, 25.8]}, {'type': 'NON-SPEECH', 'time-range': [26.38, 26.78]}, {'type': 'NON-SPEECH', 'time-range': [27.16, 27.58]}, {'type': 'NON-SPEECH', 'time-range': [27.76, 29.18]}, {'type': 'NON-SPEECH', 'time-range': [29.64, 30.3]}]"
data_imp/indigo_audio_new/5978f720-83b8-48cd-a4ef-87554f649411.wav,"[{'type': 'SPEECH', 'time-range': [1.38, 2.34]}, {'type': 'SPEECH', 'time-range': [2.86, 4.5]}, {'type': 'NON-SPEECH', 'time-range': [3.26, 6.44]}, {'type': 'SPEECH', 'time-range': [4.7, 5.14]}, {'type': 'SPEECH', 'time-range': [5.26, 5.94]}, {'type': 'SPEECH', 'time-range': [6.28, 7.48]}]"
data_imp/indigo_audio_new/dcfbc7f3-d37a-4227-8975-7a9e7d56e4ba.wav,"[{'type': 'NON-SPEECH', 'time-range': [1.42, 3.56]}, {'type': 'NON-SPEECH', 'time-range': [10.64, 11.98]}, {'type': 'NON-SPEECH', 'time-range': [13.34, 14.26]}, {'type': 'NON-SPEECH', 'time-range': [15.12, 16.5]}, {'type': 'SPEECH', 'time-range': [19.18, 19.56]}, {'type': 'NON-SPEECH', 'time-range': [23.28, 23.56]}, {'type': 'SPEECH', 'time-range': [25.74, 26.88]}, {'type': 'SPEECH', 'time-range': [27.5, 28.04]}, {'type': 'SPEECH', 'time-range': [28.8, 29.96]}, {'type': 'NON-SPEECH', 'time-range': [30.12, 33.22]}, {'type': 'SPEECH', 'time-range': [30.24, 31.26]}, {'type': 'SPEECH', 'time-range': [31.7, 32.36]}, {'type': 'SPEECH', 'time-range': [33.22, 34.660000000000004]}, {'type': 'SPEECH', 'time-range': [34.7, 35.96]}]"
data_imp/indigo_audio_new/bf80bf94-162a-4105-af4d-9bba9107fea5.wav,"[{'type': 'NON-SPEECH', 'time-range': [1.42, 2.5]}, {'type': 'NON-SPEECH', 'time-range': [2.54, 3.94]}, {'type': 'SPEECH', 'time-range': [3.9, 4.2]}, {'type': 'NON-SPEECH', 'time-range': [4.6000000000000005, 6.28]}, {'type': 'SPEECH', 'time-range': [7.6, 8.36]}, {'type': 'NON-SPEECH', 'time-range': [8.74, 14.4]}, {'type': 'SPEECH', 'time-range': [10.76, 11.54]}, {'type': 'SPEECH', 'time-range': [12.4, 14.82]}]"
data_imp/indigo_audio_new/ebb311cd-1f1c-4e58-9172-c661038e504e.wav,"[{'type': 'NON-SPEECH', 'time-range': [1.48, 2.8000000000000003]}, {'type': 'SPEECH', 'time-range': [4.7, 5.48]}, {'type': 'SPEECH', 'time-range': [5.66, 7.16]}, {'type': 'NON-SPEECH', 'time-range': [7.76, 9.52]}, {'type': 'SPEECH', 'time-range': [7.86, 9.64]}, {'type': 'SPEECH', 'time-range': [10.12, 10.7]}]"
data_imp/indigo_audio_new/d6a82031-f7ff-4b94-8355-e142ceea9af7.wav,"[{'type': 'SPEECH', 'time-range': [1.48, 2.12]}, {'type': 'NON-SPEECH', 'time-range': [6.48, 7.0]}, {'type': 'NON-SPEECH', 'time-range': [10.54, 12.04]}, {'type': 'NON-SPEECH', 'time-range': [14.86, 15.2]}, {'type': 'NON-SPEECH', 'time-range': [16.84, 17.56]}, {'type': 'NON-SPEECH', 'time-range': [21.84, 22.62]}, {'type': 'NON-SPEECH', 'time-range': [22.88, 24.16]}, {'type': 'SPEECH', 'time-range': [24.6, 25.76]}, {'type': 'NON-SPEECH', 'time-range': [30.74, 31.08]}, {'type': 'SPEECH', 'time-range': [32.42, 35.58]}]"
data_imp/indigo_audio_new/0d9218a0-9e05-4cb1-95a1-00dbeafb8818.wav,"[{'type': 'SPEECH', 'time-range': [1.48, 1.88]}, {'type': 'SPEECH', 'time-range': [3.18, 3.96]}, {'type': 'SPEECH', 'time-range': [11.44, 11.8]}]"
data_imp/indigo_audio_new/ed98cd09-9801-466f-8fef-d23e6925edb7.wav,"[{'type': 'NON-SPEECH', 'time-range': [1.5, 3.64]}, {'type': 'SPEECH', 'time-range': [1.52, 2.68]}, {'type': 'NON-SPEECH', 'time-range': [4.14, 5.04]}, {'type': 'SPEECH', 'time-range': [4.66, 5.3]}, {'type': 'NON-SPEECH', 'time-range': [5.18, 6.5600000000000005]}, {'type': 'NON-SPEECH', 'time-range': [7.98, 12.74]}, {'type': 'SPEECH', 'time-range': [8.64, 10.88]}, {'type': 'SPEECH', 'time-range': [11.34, 12.76]}, {'type': 'SPEECH', 'time-range': [12.8, 13.52]}]"
data_imp/indigo_audio_new/6ac53fc7-f231-4d94-b41e-99bc0e914a03.wav,"[{'type': 'SPEECH', 'time-range': [1.5, 2.18]}, {'type': 'NON-SPEECH', 'time-range': [2.48, 3.78]}, {'type': 'SPEECH', 'time-range': [5.2, 6.58]}]"
data_imp/indigo_audio_new/bb9774fb-56c4-4b0a-9451-77b06c1403e2.wav,"[{'type': 'SPEECH', 'time-range': [1.56, 2.44]}, {'type': 'SPEECH', 'time-range': [6.3, 8.58]}, {'type': 'SPEECH', 'time-range': [8.8, 10.36]}]"
data_imp/indigo_audio_new/581d3475-0b1f-48c8-8c45-0d186483a652.wav,"[{'type': 'NON-SPEECH', 'time-range': [1.66, 3.2]}, {'type': 'NON-SPEECH', 'time-range': [5.72, 6.82]}, {'type': 'SPEECH', 'time-range': [6.62, 7.32]}, {'type': 'NON-SPEECH', 'time-range': [7.18, 9.3]}]"
data_imp/indigo_audio_new/9500fc0a-51d3-4cc4-9226-7a26cf3e8784.wav,"[{'type': 'NON-SPEECH', 'time-range': [1.68, 5.72]}, {'type': 'SPEECH', 'time-range': [4.36, 5.64]}, {'type': 'NON-SPEECH', 'time-range': [6.74, 12.82]}, {'type': 'NON-SPEECH', 'time-range': [12.9, 16.740000000000002]}, {'type': 'NON-SPEECH', 'time-range': [17.28, 18.6]}, {'type': 'NON-SPEECH', 'time-range': [18.76, 29.68]}, {'type': 'SPEECH', 'time-range': [30.04, 31.7]}, {'type': 'NON-SPEECH', 'time-range': [30.78, 32.62]}, {'type': 'SPEECH', 'time-range': [33.160000000000004, 33.52]}]"
data_imp/indigo_audio_new/a6b90dd0-523a-4952-ba47-1720e321d496.wav,"[{'type': 'NON-SPEECH', 'time-range': [1.72, 2.26]}, {'type': 'NON-SPEECH', 'time-range': [2.78, 3.28]}, {'type': 'NON-SPEECH', 'time-range': [3.74, 4.62]}, {'type': 'NON-SPEECH', 'time-range': [5.72, 7.96]}, {'type': 'NON-SPEECH', 'time-range': [8.16, 8.66]}, {'type': 'SPEECH', 'time-range': [9.3, 10.4]}, {'type': 'SPEECH', 'time-range': [13.26, 15.44]}]"
data_imp/indigo_audio_new/7a86f45e-78c4-46af-8930-922d8a855328.wav,"[{'type': 'SPEECH', 'time-range': [1.74, 2.94]}, {'type': 'NON-SPEECH', 'time-range': [5.0600000000000005, 6.76]}, {'type': 'NON-SPEECH', 'time-range': [7.44, 8.3]}, {'type': 'SPEECH', 'time-range': [7.94, 9.74]}, {'type': 'NON-SPEECH', 'time-range': [8.5, 9.8]}, {'type': 'NON-SPEECH', 'time-range': [10.0, 11.12]}, {'type': 'SPEECH', 'time-range': [10.1, 10.64]}, {'type': 'SPEECH', 'time-range': [13.1, 14.0]}]"
data_imp/indigo_audio_new/6e40c76b-ce6f-4350-9f32-0caf57bf1338.wav,"[{'type': 'SPEECH', 'time-range': [1.74, 3.48]}, {'type': 'NON-SPEECH', 'time-range': [31.96, 38.3]}]"
data_imp/indigo_audio_new/39617982-6898-4ff9-adaa-ed33159e77be.wav,"[{'type': 'NON-SPEECH', 'time-range': [1.78, 3.42]}, {'type': 'NON-SPEECH', 'time-range': [8.2, 9.6]}, {'type': 'NON-SPEECH', 'time-range': [10.88, 11.86]}]"
data_imp/indigo_audio_new/66101e56-5ce7-4a54-91cc-e720478860a6.wav,"[{'type': 'SPEECH', 'time-range': [1.8, 2.18]}]"
data_imp/indigo_audio_new/937d55e2-5bbf-4b70-b7b2-20de816509bf.wav,"[{'type': 'SPEECH', 'time-range': [1.8, 2.28]}, {'type': 'SPEECH', 'time-range': [2.48, 5.34]}, {'type': 'NON-SPEECH', 'time-range': [6.74, 11.08]}, {'type': 'SPEECH', 'time-range': [8.78, 11.08]}, {'type': 'SPEECH', 'time-range': [12.02, 13.46]}, {'type': 'SPEECH', 'time-range': [13.64, 14.02]}, {'type': 'SPEECH', 'time-range': [14.52, 15.04]}, {'type': 'SPEECH', 'time-range': [15.96, 17.12]}]"
data_imp/indigo_audio_new/14d803c0-3536-435b-8ce3-c92daf4ee441.wav,"[{'type': 'SPEECH', 'time-range': [1.9, 2.84]}, {'type': 'SPEECH', 'time-range': [6.18, 7.74]}, {'type': 'NON-SPEECH', 'time-range': [7.140000000000001, 8.700000000000001]}]"
data_imp/indigo_audio_new/2af5ecc9-7927-4cbb-836b-37470b88e3bf.wav,"[{'type': 'SPEECH', 'time-range': [1.92, 3.06]}, {'type': 'SPEECH', 'time-range': [4.0600000000000005, 5.0200000000000005]}, {'type': 'SPEECH', 'time-range': [5.32, 6.5]}, {'type': 'SPEECH', 'time-range': [6.9, 7.640000000000001]}, {'type': 'SPEECH', 'time-range': [31.98, 32.78]}, {'type': 'SPEECH', 'time-range': [34.46, 34.92]}]"
data_imp/indigo_audio_new/a2671ca4-432d-42e7-9d79-a0950d496b2c.wav,"[{'type': 'NON-SPEECH', 'time-range': [1.92, 2.36]}, {'type': 'NON-SPEECH', 'time-range': [4.78, 5.12]}, {'type': 'NON-SPEECH', 'time-range': [5.32, 6.1000000000000005]}, {'type': 'NON-SPEECH', 'time-range': [9.3, 10.5]}, {'type': 'NON-SPEECH', 'time-range': [10.66, 11.32]}, {'type': 'NON-SPEECH', 'time-range': [18.84, 19.16]}, {'type': 'NON-SPEECH', 'time-range': [20.94, 22.4]}, {'type': 'SPEECH', 'time-range': [22.14, 23.06]}, {'type': 'NON-SPEECH', 'time-range': [22.46, 23.16]}, {'type': 'NON-SPEECH', 'time-range': [24.18, 24.52]}, {'type': 'NON-SPEECH', 'time-range': [27.36, 27.88]}, {'type': 'SPEECH', 'time-range': [27.48, 27.9]}, {'type': 'SPEECH', 'time-range': [28.22, 28.52]}, {'type': 'SPEECH', 'time-range': [32.54, 33.08]}]"
data_imp/indigo_audio_new/54e1ca57-c250-4533-bce5-22f90c18cc68.wav,"[{'type': 'SPEECH', 'time-range': [1.92, 3.4]}, {'type': 'NON-SPEECH', 'time-range': [3.76, 5.78]}, {'type': 'SPEECH', 'time-range': [3.82, 5.0600000000000005]}, {'type': 'NON-SPEECH', 'time-range': [6.0600000000000005, 10.52]}]"
data_imp/indigo_audio_new/efbfb734-a138-4468-83bf-bcd66946499c.wav,"[{'type': 'NON-SPEECH', 'time-range': [1.96, 2.52]}, {'type': 'NON-SPEECH', 'time-range': [9.7, 10.72]}, {'type': 'NON-SPEECH', 'time-range': [14.22, 16.1]}, {'type': 'SPEECH', 'time-range': [14.84, 16.6]}, {'type': 'SPEECH', 'time-range': [17.240000000000002, 18.48]}]"
data_imp/indigo_audio_new/e6f6b60b-5b42-48d1-8a7a-aa44144de62c.wav,"[{'type': 'NON-SPEECH', 'time-range': [2.02, 4.36]}, {'type': 'SPEECH', 'time-range': [4.14, 5.16]}, {'type': 'NON-SPEECH', 'time-range': [5.26, 5.82]}, {'type': 'NON-SPEECH', 'time-range': [6.18, 10.52]}]"
data_imp/indigo_audio_new/bf8ec9c4-7b5e-4bc0-85c6-48ca7f65c107.wav,"[{'type': 'SPEECH', 'time-range': [2.02, 2.46]}]"
data_imp/indigo_audio_new/cff9d2f7-de86-4d04-8169-ea91634244cd.wav,"[{'type': 'SPEECH', 'time-range': [2.06, 3.94]}, {'type': 'SPEECH', 'time-range': [5.7, 7.36]}]"
data_imp/indigo_audio_new/4bd5b7e0-81e1-4083-9732-d7dbe6c24ec1.wav,"[{'type': 'SPEECH', 'time-range': [2.06, 2.48]}, {'type': 'SPEECH', 'time-range': [3.58, 4.76]}, {'type': 'SPEECH', 'time-range': [5.62, 7.2]}, {'type': 'NON-SPEECH', 'time-range': [5.74, 8.46]}, {'type': 'SPEECH', 'time-range': [7.88, 8.52]}, {'type': 'SPEECH', 'time-range': [8.68, 9.58]}]"
data_imp/indigo_audio_new/e3ff2d6c-46d6-49e1-96f7-e8ddd1becd51.wav,"[{'type': 'NON-SPEECH', 'time-range': [2.08, 2.44]}, {'type': 'NON-SPEECH', 'time-range': [5.5200000000000005, 8.2]}, {'type': 'SPEECH', 'time-range': [8.14, 8.66]}, {'type': 'NON-SPEECH', 'time-range': [9.28, 11.9]}, {'type': 'SPEECH', 'time-range': [10.34, 11.12]}, {'type': 'SPEECH', 'time-range': [11.34, 13.38]}]"
data_imp/indigo_audio_new/837a3b87-b552-4a45-abab-7bc90eeaf0c2.wav,"[{'type': 'SPEECH', 'time-range': [2.1, 2.62]}, {'type': 'SPEECH', 'time-range': [5.5200000000000005, 6.0200000000000005]}, {'type': 'SPEECH', 'time-range': [8.64, 9.48]}, {'type': 'SPEECH', 'time-range': [12.3, 12.82]}]"
data_imp/indigo_audio_new/70540193-02ee-4f8c-a40d-363cd392a58e.wav,"[{'type': 'SPEECH', 'time-range': [2.14, 3.0]}, {'type': 'SPEECH', 'time-range': [8.98, 9.54]}, {'type': 'SPEECH', 'time-range': [10.82, 11.12]}]"
data_imp/indigo_audio_new/c8a0a500-1aa1-40e4-87e5-10136a641873.wav,"[{'type': 'NON-SPEECH', 'time-range': [2.14, 3.34]}, {'type': 'NON-SPEECH', 'time-range': [4.7, 5.26]}, {'type': 'NON-SPEECH', 'time-range': [6.08, 6.42]}, {'type': 'SPEECH', 'time-range': [9.48, 11.58]}, {'type': 'NON-SPEECH', 'time-range': [11.22, 14.2]}, {'type': 'SPEECH', 'time-range': [13.6, 14.84]}, {'type': 'NON-SPEECH', 'time-range': [14.24, 16.42]}, {'type': 'SPEECH', 'time-range': [15.24, 15.9]}, {'type': 'SPEECH', 'time-range': [16.04, 16.56]}, {'type': 'SPEECH', 'time-range': [16.66, 16.92]}]"
data_imp/indigo_audio_new/a6303bac-2f08-4d4c-956d-78bd788d00a3.wav,"[{'type': 'SPEECH', 'time-range': [2.14, 2.44]}, {'type': 'NON-SPEECH', 'time-range': [9.64, 13.54]}]"
data_imp/indigo_audio_new/bf506058-8591-424a-9629-e2437e4431ea.wav,"[{'type': 'SPEECH', 'time-range': [2.14, 2.44]}, {'type': 'SPEECH', 'time-range': [4.72, 7.24]}, {'type': 'SPEECH', 'time-range': [7.28, 7.74]}, {'type': 'SPEECH', 'time-range': [7.78, 8.76]}]"
data_imp/indigo_audio_new/3ff17927-8528-4e46-bc5e-e4f42c70b7ad.wav,"[{'type': 'SPEECH', 'time-range': [2.16, 2.44]}, {'type': 'SPEECH', 'time-range': [9.02, 9.56]}, {'type': 'SPEECH', 'time-range': [9.64, 10.76]}]"
data_imp/indigo_audio_new/b10d85a0-9261-4550-ae2f-e55bc4f8c8eb.wav,"[{'type': 'SPEECH', 'time-range': [2.16, 2.56]}, {'type': 'SPEECH', 'time-range': [14.66, 15.08]}, {'type': 'SPEECH', 'time-range': [18.18, 18.64]}, {'type': 'SPEECH', 'time-range': [22.92, 23.42]}, {'type': 'SPEECH', 'time-range': [25.14, 26.5]}, {'type': 'SPEECH', 'time-range': [26.6, 26.94]}, {'type': 'SPEECH', 'time-range': [27.06, 27.4]}, {'type': 'SPEECH', 'time-range': [27.62, 29.06]}, {'type': 'NON-SPEECH', 'time-range': [29.38, 30.66]}, {'type': 'SPEECH', 'time-range': [30.24, 30.84]}]"
data_imp/indigo_audio_new/f8899050-68d7-4ba0-a090-c50bd7a73f62.wav,"[{'type': 'SPEECH', 'time-range': [2.18, 3.36]}, {'type': 'NON-SPEECH', 'time-range': [7.82, 8.68]}, {'type': 'SPEECH', 'time-range': [21.0, 22.2]}, {'type': 'SPEECH', 'time-range': [26.04, 26.58]}]"
data_imp/indigo_audio_new/750bd9ad-da78-4f93-890f-1d2c5ffbb93b.wav,"[{'type': 'NON-SPEECH', 'time-range': [2.18, 3.04]}, {'type': 'NON-SPEECH', 'time-range': [7.6, 9.5]}, {'type': 'SPEECH', 'time-range': [8.86, 9.36]}, {'type': 'SPEECH', 'time-range': [10.56, 12.64]}, {'type': 'SPEECH', 'time-range': [13.32, 13.9]}, {'type': 'SPEECH', 'time-range': [14.02, 15.34]}]"
data_imp/indigo_audio_new/49f6cfef-1379-4e2b-b709-95355a11e8e2.wav,"[{'type': 'NON-SPEECH', 'time-range': [2.24, 3.48]}]"
data_imp/indigo_audio_new/062592ac-62ef-4116-9d5f-8bad449f1aa8.wav,"[{'type': 'SPEECH', 'time-range': [2.28, 3.0]}, {'type': 'SPEECH', 'time-range': [6.640000000000001, 8.58]}]"
data_imp/indigo_audio_new/bcaca1c2-ad63-40ed-87e7-4c9b88679342.wav,"[{'type': 'SPEECH', 'time-range': [2.3000000000000003, 2.84]}, {'type': 'SPEECH', 'time-range': [7.72, 8.4]}, {'type': 'SPEECH', 'time-range': [12.8, 13.56]}]"
data_imp/indigo_audio_new/bb669906-646d-439e-9907-7d7b5d3599c8.wav,"[{'type': 'SPEECH', 'time-range': [2.3000000000000003, 3.16]}, {'type': 'NON-SPEECH', 'time-range': [8.06, 12.76]}, {'type': 'SPEECH', 'time-range': [8.08, 12.74]}]"
data_imp/indigo_audio_new/e54db3f0-ad91-406c-80a5-0bb2d5b818bf.wav,"[{'type': 'SPEECH', 'time-range': [2.3000000000000003, 4.38]}, {'type': 'NON-SPEECH', 'time-range': [5.84, 7.34]}, {'type': 'SPEECH', 'time-range': [5.92, 7.38]}, {'type': 'SPEECH', 'time-range': [7.78, 8.14]}, {'type': 'NON-SPEECH', 'time-range': [9.22, 11.66]}, {'type': 'SPEECH', 'time-range': [9.3, 11.66]}]"
data_imp/indigo_audio_new/4b1fb3f3-e935-4ebf-a928-ace993d8c138.wav,"[{'type': 'SPEECH', 'time-range': [2.3000000000000003, 2.84]}, {'type': 'SPEECH', 'time-range': [7.66, 9.0]}, {'type': 'SPEECH', 'time-range': [9.24, 10.9]}, {'type': 'SPEECH', 'time-range': [11.26, 12.7]}]"
data_imp/indigo_audio_new/3af2b66f-49da-499a-9f51-f5e31fbf738e.wav,"[{'type': 'SPEECH', 'time-range': [2.34, 2.96]}, {'type': 'SPEECH', 'time-range': [4.72, 5.22]}]"
data_imp/indigo_audio_new/36214d93-a220-41bd-96b6-8f8404c22ff3.wav,"[{'type': 'NON-SPEECH', 'time-range': [2.36, 2.84]}, {'type': 'SPEECH', 'time-range': [2.8000000000000003, 3.24]}, {'type': 'NON-SPEECH', 'time-range': [3.2, 4.58]}, {'type': 'NON-SPEECH', 'time-range': [6.28, 7.140000000000001]}, {'type': 'SPEECH', 'time-range': [11.48, 11.8]}]"
data_imp/indigo_audio_new/44a41eed-e40d-4704-afcc-2753746be7fe.wav,"[{'type': 'SPEECH', 'time-range': [2.38, 3.46]}, {'type': 'SPEECH', 'time-range': [6.5600000000000005, 7.62]}, {'type': 'SPEECH', 'time-range': [10.4, 11.02]}, {'type': 'NON-SPEECH', 'time-range': [10.86, 13.14]}]"
data_imp/indigo_audio_new/019ff9d9-ec02-4b60-8fbd-f9386f4b9af6.wav,"[{'type': 'NON-SPEECH', 'time-range': [2.4, 5.18]}, {'type': 'SPEECH', 'time-range': [9.4, 9.66]}]"
data_imp/indigo_audio_new/85e60f90-cfd9-460b-9c4c-bba8955edfa5.wav,"[{'type': 'SPEECH', 'time-range': [2.4, 2.74]}, {'type': 'SPEECH', 'time-range': [2.8000000000000003, 3.58]}, {'type': 'SPEECH', 'time-range': [6.6000000000000005, 7.26]}, {'type': 'NON-SPEECH', 'time-range': [7.86, 9.08]}, {'type': 'SPEECH', 'time-range': [8.040000000000001, 9.12]}, {'type': 'SPEECH', 'time-range': [9.24, 9.6]}, {'type': 'SPEECH', 'time-range': [11.18, 11.5]}]"
